time,enrolled,available,waitlisted,total
2022-11-05T20:16:34,0,120,0,120
2022-11-05T20:25:52,0,120,0,120
2022-11-05T20:35:19,0,120,0,120
2022-11-05T20:44:36,0,120,0,120
2022-11-05T20:53:52,0,120,0,120
2022-11-05T21:03:08,0,120,0,120
2022-11-05T21:12:23,0,120,0,120
2022-11-05T21:21:38,0,120,0,120
2022-11-05T21:30:54,0,120,0,120
2022-11-05T21:40:10,0,120,0,120
2022-11-05T21:49:26,0,120,0,120
2022-11-05T21:58:41,0,120,0,120
2022-11-05T22:07:56,0,120,0,120
2022-11-05T22:17:11,0,120,0,120
2022-11-05T22:26:26,0,120,0,120
2022-11-05T22:35:43,0,120,0,120
2022-11-05T22:45:00,0,120,0,120
2022-11-05T22:54:15,0,120,0,120
2022-11-05T23:03:32,0,120,0,120
2022-11-05T23:12:48,0,120,0,120
2022-11-05T23:22:04,0,120,0,120
2022-11-05T23:31:23,0,120,0,120
2022-11-05T23:40:38,0,120,0,120
2022-11-05T23:49:54,0,120,0,120
2022-11-05T23:59:10,0,120,0,120
2022-11-06T00:08:36,0,120,0,120
2022-11-06T00:17:52,0,120,0,120
2022-11-06T00:27:08,0,120,0,120
2022-11-06T00:36:23,0,120,0,120
2022-11-06T00:45:39,0,120,0,120
2022-11-06T00:54:54,0,120,0,120
2022-11-06T01:04:09,0,120,0,120
2022-11-06T01:13:24,0,120,0,120
2022-11-06T01:22:40,0,120,0,120
2022-11-06T01:31:56,0,120,0,120
2022-11-06T01:41:12,0,120,0,120
2022-11-06T01:50:27,0,120,0,120
2022-11-06T01:59:44,0,120,0,120
2022-11-06T01:09:01,0,120,0,120
2022-11-06T01:18:17,0,120,0,120
2022-11-06T01:27:33,0,120,0,120
2022-11-06T01:36:48,0,120,0,120
2022-11-06T01:46:04,0,120,0,120
2022-11-06T01:55:23,0,120,0,120
2022-11-06T02:04:41,0,120,0,120
2022-11-06T02:14:00,0,120,0,120
2022-11-06T02:23:19,0,120,0,120
2022-11-06T02:32:40,0,120,0,120
2022-11-06T02:41:59,0,120,0,120
2022-11-06T02:51:18,0,120,0,120
2022-11-06T03:00:37,0,120,0,120
2022-11-06T03:09:55,0,120,0,120
2022-11-06T03:19:11,0,120,0,120
2022-11-06T03:28:28,0,120,0,120
2022-11-06T03:37:48,0,120,0,120
2022-11-06T03:47:08,0,120,0,120
2022-11-06T03:56:27,0,120,0,120
2022-11-06T04:21:05,0,120,0,120
2022-11-06T04:30:25,0,120,0,120
2022-11-06T04:39:43,0,120,0,120
2022-11-06T04:50:23,0,120,0,120
2022-11-06T04:59:46,0,120,0,120
2022-11-06T05:09:04,0,120,0,120
2022-11-06T05:18:21,0,120,0,120
2022-11-06T05:27:38,0,120,0,120
2022-11-06T05:36:54,0,120,0,120
