time,enrolled,available,waitlisted,total
2022-11-05T20:12:18,0,600,0,600
2022-11-05T20:21:35,0,600,0,600
2022-11-05T20:30:52,0,600,0,600
2022-11-05T20:40:19,0,600,0,600
2022-11-05T20:49:36,0,600,0,600
2022-11-05T20:58:51,0,600,0,600
2022-11-05T21:08:07,0,600,0,600
2022-11-05T21:17:22,0,600,0,600
2022-11-05T21:26:37,0,600,0,600
2022-11-05T21:35:53,0,600,0,600
2022-11-05T21:45:10,0,600,0,600
2022-11-05T21:54:25,0,600,0,600
2022-11-05T22:03:40,0,600,0,600
2022-11-05T22:12:55,0,600,0,600
2022-11-05T22:22:10,0,600,0,600
2022-11-05T22:31:26,0,600,0,600
2022-11-05T22:40:43,0,600,0,600
2022-11-05T22:49:59,0,600,0,600
2022-11-05T22:59:15,0,600,0,600
2022-11-05T23:08:32,0,600,0,600
2022-11-05T23:17:47,0,600,0,600
2022-11-05T23:27:04,0,600,0,600
2022-11-05T23:36:22,0,600,0,600
2022-11-05T23:45:38,0,600,0,600
2022-11-05T23:54:54,0,600,0,600
2022-11-06T00:04:09,0,600,0,600
2022-11-06T00:13:36,0,600,0,600
2022-11-06T00:22:51,0,600,0,600
2022-11-06T00:32:07,0,600,0,600
2022-11-06T00:41:22,0,600,0,600
2022-11-06T00:50:38,0,600,0,600
2022-11-06T00:59:53,0,600,0,600
2022-11-06T01:09:08,0,600,0,600
2022-11-06T01:18:23,0,600,0,600
2022-11-06T01:27:40,0,600,0,600
2022-11-06T01:36:56,0,600,0,600
2022-11-06T01:46:12,0,600,0,600
2022-11-06T01:55:27,0,600,0,600
2022-11-06T01:04:44,0,600,0,600
2022-11-06T01:14:01,0,600,0,600
2022-11-06T01:23:16,0,600,0,600
2022-11-06T01:32:32,0,600,0,600
2022-11-06T01:41:47,0,600,0,600
2022-11-06T01:51:05,0,600,0,600
2022-11-06T02:00:24,0,600,0,600
2022-11-06T02:09:42,0,600,0,600
2022-11-06T02:19:01,0,600,0,600
2022-11-06T02:28:22,0,600,0,600
2022-11-06T02:37:42,0,600,0,600
2022-11-06T02:47:01,0,600,0,600
2022-11-06T02:56:20,0,600,0,600
2022-11-06T03:05:38,0,600,0,600
2022-11-06T03:14:55,0,600,0,600
2022-11-06T03:24:12,0,600,0,600
2022-11-06T03:33:29,0,600,0,600
2022-11-06T03:42:49,0,600,0,600
2022-11-06T03:52:09,0,600,0,600
2022-11-06T04:01:28,0,600,0,600
2022-11-06T04:16:47,0,600,0,600
2022-11-06T04:26:07,0,600,0,600
2022-11-06T04:35:26,0,600,0,600
2022-11-06T04:45:54,0,600,0,600
2022-11-06T04:55:29,0,600,0,600
2022-11-06T05:04:47,0,600,0,600
2022-11-06T05:14:04,0,600,0,600
2022-11-06T05:23:20,0,600,0,600
2022-11-06T05:32:37,0,600,0,600
2022-11-06T05:41:52,0,600,0,600
2022-11-06T05:51:09,0,600,0,600
2022-11-06T06:00:27,0,600,0,600
2022-11-06T06:09:46,0,600,0,600
2022-11-06T06:19:05,0,600,0,600
2022-11-06T06:28:22,0,600,0,600
2022-11-06T06:37:38,0,600,0,600
2022-11-06T06:46:54,0,600,0,600
2022-11-06T06:56:10,0,600,0,600
2022-11-06T07:05:27,0,600,0,600
2022-11-06T07:14:44,0,600,0,600
2022-11-06T07:24:01,0,600,0,600
2022-11-06T07:33:19,0,600,0,600
2022-11-06T07:42:38,0,600,0,600
2022-11-06T07:51:56,0,600,0,600
2022-11-06T08:01:12,0,600,0,600
2022-11-06T08:10:29,0,600,0,600
2022-11-06T08:19:46,0,600,0,600
2022-11-06T08:29:04,0,600,0,600
2022-11-06T08:38:20,0,600,0,600
2022-11-06T08:47:36,0,600,0,600
2022-11-06T08:56:54,0,600,0,600
2022-11-06T09:06:10,0,600,0,600
2022-11-06T09:15:25,0,600,0,600
2022-11-06T09:24:39,0,600,0,600
2022-11-06T09:33:52,0,600,0,600
2022-11-06T09:43:06,0,600,0,600
2022-11-06T09:52:20,0,600,0,600
2022-11-06T10:01:34,0,600,0,600
2022-11-06T10:10:47,0,600,0,600
2022-11-06T10:20:01,0,600,0,600
2022-11-06T10:29:14,0,600,0,600
2022-11-06T10:38:31,0,600,0,600
2022-11-06T10:47:46,0,600,0,600
2022-11-06T10:57:01,0,600,0,600
2022-11-06T11:06:16,0,600,0,600
2022-11-06T11:15:31,0,600,0,600
2022-11-06T11:24:49,0,600,0,600
2022-11-06T11:34:11,0,600,0,600
2022-11-06T11:43:26,0,600,0,600
2022-11-06T11:52:40,0,600,0,600
2022-11-06T12:01:54,0,600,0,600
2022-11-06T12:11:10,0,600,0,600
2022-11-06T12:20:35,0,600,0,600
2022-11-06T12:29:50,0,600,0,600
2022-11-06T12:39:03,0,600,0,600
2022-11-06T12:48:19,0,600,0,600
2022-11-06T12:57:33,0,600,0,600
2022-11-06T13:06:47,0,600,0,600
2022-11-06T13:16:03,0,600,0,600
2022-11-06T13:25:18,0,600,0,600
2022-11-06T13:34:32,0,600,0,600
2022-11-06T13:43:46,0,600,0,600
2022-11-06T13:52:59,0,600,0,600
2022-11-06T14:02:15,0,600,0,600
2022-11-06T14:11:30,0,600,0,600
