time,enrolled,available,waitlisted,total
2022-11-05T20:15:47,0,40,0,40
2022-11-05T20:25:05,0,40,0,40
2022-11-05T20:34:21,0,40,0,40
2022-11-05T20:43:49,0,40,0,40
2022-11-05T20:53:05,0,40,0,40
2022-11-05T21:02:21,0,40,0,40
2022-11-05T21:11:36,0,40,0,40
2022-11-05T21:20:51,0,40,0,40
2022-11-05T21:30:07,0,40,0,40
2022-11-05T21:39:23,0,40,0,40
2022-11-05T21:48:39,0,40,0,40
2022-11-05T21:57:54,0,40,0,40
2022-11-05T22:07:09,0,40,0,40
2022-11-05T22:16:24,0,40,0,40
2022-11-05T22:25:39,0,40,0,40
2022-11-05T22:34:56,0,40,0,40
2022-11-05T22:44:13,0,40,0,40
2022-11-05T22:53:28,0,40,0,40
2022-11-05T23:02:45,0,40,0,40
2022-11-05T23:12:01,0,40,0,40
2022-11-05T23:21:17,0,40,0,40
2022-11-05T23:30:36,0,40,0,40
2022-11-05T23:39:51,0,40,0,40
2022-11-05T23:49:07,0,40,0,40
2022-11-05T23:58:23,0,40,0,40
2022-11-06T00:07:48,0,40,0,40
2022-11-06T00:17:05,0,40,0,40
2022-11-06T00:26:21,0,40,0,40
2022-11-06T00:35:36,0,40,0,40
2022-11-06T00:44:52,0,40,0,40
2022-11-06T00:54:07,0,40,0,40
2022-11-06T01:03:22,0,40,0,40
2022-11-06T01:12:37,0,40,0,40
2022-11-06T01:21:53,0,40,0,40
2022-11-06T01:31:09,0,40,0,40
2022-11-06T01:40:25,0,40,0,40
2022-11-06T01:49:41,0,40,0,40
2022-11-06T01:58:57,0,40,0,40
2022-11-06T01:08:14,0,40,0,40
2022-11-06T01:17:30,0,40,0,40
2022-11-06T01:26:45,0,40,0,40
2022-11-06T01:36:01,0,40,0,40
2022-11-06T01:45:17,0,40,0,40
2022-11-06T01:54:36,0,40,0,40
2022-11-06T02:03:54,0,40,0,40
2022-11-06T02:13:13,0,40,0,40
2022-11-06T02:22:32,0,40,0,40
2022-11-06T02:31:53,0,40,0,40
2022-11-06T02:41:12,0,40,0,40
2022-11-06T02:50:31,0,40,0,40
2022-11-06T02:59:50,0,40,0,40
2022-11-06T03:09:08,0,40,0,40
2022-11-06T03:18:24,0,40,0,40
2022-11-06T03:27:41,0,40,0,40
2022-11-06T03:37:00,0,40,0,40
2022-11-06T03:46:20,0,40,0,40
2022-11-06T03:55:40,0,40,0,40
2022-11-06T04:04:59,0,40,0,40
2022-11-06T04:20:18,0,40,0,40
2022-11-06T04:29:37,0,40,0,40
2022-11-06T04:38:56,0,40,0,40
2022-11-06T04:49:25,0,40,0,40
2022-11-06T04:58:59,0,40,0,40
2022-11-06T05:08:16,0,40,0,40
2022-11-06T05:17:34,0,40,0,40
2022-11-06T05:26:50,0,40,0,40
2022-11-06T05:36:07,0,40,0,40
2022-11-06T05:45:21,0,40,0,40
2022-11-06T05:54:39,0,40,0,40
2022-11-06T06:03:58,0,40,0,40
2022-11-06T06:13:16,0,40,0,40
2022-11-06T06:22:35,0,40,0,40
2022-11-06T06:31:51,0,40,0,40
2022-11-06T06:41:08,0,40,0,40
2022-11-06T06:50:23,0,40,0,40
2022-11-06T06:59:39,0,40,0,40
2022-11-06T07:08:56,0,40,0,40
2022-11-06T07:18:14,0,40,0,40
2022-11-06T07:27:31,0,40,0,40
2022-11-06T07:36:49,0,40,0,40
2022-11-06T07:46:08,0,40,0,40
2022-11-06T07:55:25,0,40,0,40
2022-11-06T08:04:42,0,40,0,40
2022-11-06T08:13:59,0,40,0,40
2022-11-06T08:23:16,0,40,0,40
2022-11-06T08:32:33,0,40,0,40
2022-11-06T08:41:50,0,40,0,40
2022-11-06T08:51:06,0,40,0,40
2022-11-06T09:00:24,0,40,0,40
2022-11-06T09:09:38,0,40,0,40
2022-11-06T09:18:53,0,40,0,40
2022-11-06T09:28:07,0,40,0,40
2022-11-06T09:37:20,0,40,0,40
2022-11-06T09:46:35,0,40,0,40
2022-11-06T09:55:49,0,40,0,40
2022-11-06T10:05:02,0,40,0,40
2022-11-06T10:14:15,0,40,0,40
2022-11-06T10:23:29,0,40,0,40
2022-11-06T10:32:46,0,40,0,40
2022-11-06T10:42:00,0,40,0,40
2022-11-06T10:51:15,0,40,0,40
2022-11-06T11:00:30,0,40,0,40
2022-11-06T11:09:44,0,40,0,40
2022-11-06T11:19:00,0,40,0,40
2022-11-06T11:28:20,0,40,0,40
2022-11-06T11:37:41,0,40,0,40
2022-11-06T11:46:55,0,40,0,40
2022-11-06T11:56:09,0,40,0,40
2022-11-06T12:05:23,0,40,0,40
2022-11-06T12:14:39,0,40,0,40
2022-11-06T12:24:05,0,40,0,40
2022-11-06T12:33:18,0,40,0,40
2022-11-06T12:42:33,0,40,0,40
2022-11-06T12:51:48,0,40,0,40
2022-11-06T13:01:01,0,40,0,40
2022-11-06T13:10:16,0,40,0,40
2022-11-06T13:19:32,0,40,0,40
2022-11-06T13:28:48,0,40,0,40
2022-11-06T13:38:01,0,40,0,40
2022-11-06T13:47:14,0,40,0,40
2022-11-06T13:56:28,0,40,0,40
2022-11-06T14:05:44,0,40,0,40
2022-11-06T14:14:59,0,40,0,40
2022-11-06T14:24:22,0,40,0,40
2022-11-06T14:33:35,0,40,0,40
2022-11-06T14:42:51,0,40,0,40
2022-11-06T14:52:07,0,40,0,40
2022-11-06T15:01:20,0,40,0,40
2022-11-06T15:10:34,0,40,0,40
2022-11-06T15:19:47,0,40,0,40
2022-11-06T15:29:01,0,40,0,40
2022-11-06T15:38:15,0,40,0,40
2022-11-06T15:47:29,0,40,0,40
2022-11-06T15:56:42,0,40,0,40
2022-11-06T16:05:54,0,40,0,40
2022-11-06T16:15:18,0,40,0,40
2022-11-06T16:24:33,0,40,0,40
2022-11-06T16:33:49,0,40,0,40
2022-11-06T16:43:05,0,40,0,40
2022-11-06T16:52:20,0,40,0,40
2022-11-06T17:01:35,0,40,0,40
2022-11-06T17:10:50,0,40,0,40
2022-11-06T17:20:04,0,40,0,40
2022-11-06T17:29:19,0,40,0,40
2022-11-06T17:38:35,0,40,0,40
2022-11-06T17:48:00,0,40,0,40
2022-11-06T17:57:14,0,40,0,40
2022-11-06T18:06:29,0,40,0,40
2022-11-06T18:15:45,0,40,0,40
2022-11-06T18:25:00,0,40,0,40
2022-11-06T18:34:13,0,40,0,40
2022-11-06T18:43:27,0,40,0,40
2022-11-06T18:52:41,0,40,0,40
2022-11-06T19:01:56,0,40,0,40
2022-11-06T19:11:20,0,40,0,40
2022-11-06T19:20:35,0,40,0,40
2022-11-06T19:29:50,0,40,0,40
2022-11-06T19:39:04,0,40,0,40
2022-11-06T19:48:17,0,40,0,40
2022-11-06T19:57:31,0,40,0,40
2022-11-06T20:06:45,0,40,0,40
2022-11-06T20:15:59,0,40,0,40
2022-11-06T20:25:15,0,40,0,40
2022-11-06T20:34:28,0,40,0,40
2022-11-06T20:43:51,0,40,0,40
2022-11-06T20:53:05,0,40,0,40
2022-11-06T21:02:19,0,40,0,40
2022-11-06T21:11:34,0,40,0,40
2022-11-06T21:20:46,0,40,0,40
2022-11-06T21:29:59,0,40,0,40
2022-11-06T21:39:13,0,40,0,40
2022-11-06T21:48:28,0,40,0,40
2022-11-06T21:57:52,0,40,0,40
2022-11-06T22:07:08,0,40,0,40
2022-11-06T22:16:23,0,40,0,40
2022-11-06T22:25:38,0,40,0,40
2022-11-06T22:34:53,0,40,0,40
2022-11-06T22:44:08,0,40,0,40
2022-11-06T22:53:22,0,40,0,40
2022-11-06T23:02:37,0,40,0,40
2022-11-06T23:12:03,0,40,0,40
2022-11-06T23:21:18,0,40,0,40
2022-11-06T23:30:35,0,40,0,40
2022-11-06T23:39:50,0,40,0,40
2022-11-06T23:49:05,0,40,0,40
2022-11-06T23:58:21,0,40,0,40
2022-11-07T00:09:22,0,40,0,40
2022-11-07T00:18:43,0,40,0,40
2022-11-07T00:28:11,0,40,0,40
2022-11-07T00:37:29,0,40,0,40
2022-11-07T00:46:43,0,40,0,40
2022-11-07T00:55:58,0,40,0,40
2022-11-07T01:05:12,0,40,0,40
2022-11-07T01:14:33,0,40,0,40
2022-11-07T01:23:49,0,40,0,40
2022-11-07T01:33:04,0,40,0,40
2022-11-07T01:42:29,0,40,0,40
2022-11-07T01:51:43,0,40,0,40
2022-11-07T02:00:58,0,40,0,40
2022-11-07T02:10:13,0,40,0,40
2022-11-07T02:19:28,0,40,0,40
2022-11-07T02:28:42,0,40,0,40
2022-11-07T02:37:57,0,40,0,40
2022-11-07T02:47:10,0,40,0,40
2022-11-07T02:56:24,0,40,0,40
2022-11-07T03:05:39,0,40,0,40
2022-11-07T03:14:54,0,40,0,40
2022-11-07T03:24:09,0,40,0,40
2022-11-07T03:33:25,0,40,0,40
2022-11-07T03:42:41,0,40,0,40
2022-11-07T03:51:56,0,40,0,40
2022-11-07T04:01:14,0,40,0,40
2022-11-07T04:10:32,0,40,0,40
2022-11-07T04:28:03,0,40,0,40
2022-11-07T04:37:20,0,40,0,40
2022-11-07T04:46:38,0,40,0,40
2022-11-07T04:55:54,0,40,0,40
2022-11-07T05:05:09,0,40,0,40
2022-11-07T05:14:24,0,40,0,40
2022-11-07T05:23:37,0,40,0,40
2022-11-07T05:32:51,0,40,0,40
2022-11-07T05:42:05,0,40,0,40
2022-11-07T05:51:20,0,40,0,40
2022-11-07T06:00:37,0,40,0,40
2022-11-07T06:09:54,0,40,0,40
2022-11-07T06:19:11,0,40,0,40
2022-11-07T06:28:29,0,40,0,40
2022-11-07T06:37:46,0,40,0,40
2022-11-07T06:47:03,0,40,0,40
2022-11-07T06:56:18,0,40,0,40
2022-11-07T07:05:35,0,40,0,40
2022-11-07T07:14:52,0,40,0,40
2022-11-07T07:24:10,0,40,0,40
2022-11-07T07:33:27,0,40,0,40
2022-11-07T07:42:44,0,40,0,40
2022-11-07T07:52:02,0,40,0,40
2022-11-07T08:01:23,0,40,0,40
2022-11-07T08:10:42,0,40,0,40
2022-11-07T08:20:00,0,40,0,40
2022-11-07T08:29:19,0,40,0,40
2022-11-07T08:38:47,0,40,0,40
2022-11-07T08:48:04,0,40,0,40
2022-11-07T08:57:22,0,40,0,40
2022-11-07T09:06:40,0,40,0,40
2022-11-07T09:16:03,0,40,0,40
2022-11-07T09:25:22,0,40,0,40
2022-11-07T09:34:42,0,40,0,40
2022-11-07T09:44:18,0,40,0,40
2022-11-07T09:53:37,0,40,0,40
2022-11-07T10:02:56,0,40,0,40
2022-11-07T10:12:15,0,40,0,40
2022-11-07T10:21:34,0,40,0,40
2022-11-07T10:30:54,0,40,0,40
2022-11-07T10:40:26,0,40,0,40
2022-11-07T10:49:45,0,40,0,40
2022-11-07T10:59:04,0,40,0,40
2022-11-07T11:08:25,0,40,0,40
2022-11-07T11:17:46,0,40,0,40
2022-11-07T11:27:16,0,40,0,40
2022-11-07T11:36:37,0,40,0,40
2022-11-07T11:45:57,0,40,0,40
2022-11-07T11:55:14,0,40,0,40
2022-11-07T12:04:33,1,39,0,40
2022-11-07T12:14:02,1,39,0,40
2022-11-07T12:23:22,1,39,0,40
2022-11-07T12:32:42,1,39,0,40
2022-11-07T12:42:02,1,39,0,40
2022-11-07T12:51:32,1,39,0,40
2022-11-07T13:00:53,1,39,0,40
2022-11-07T13:10:13,1,39,0,40
2022-11-07T13:19:44,1,39,0,40
2022-11-07T13:29:04,1,39,0,40
2022-11-07T13:38:26,1,39,0,40
2022-11-07T13:47:47,1,39,0,40
2022-11-07T13:57:18,1,39,0,40
2022-11-07T14:06:38,1,39,0,40
2022-11-07T14:15:57,1,39,0,40
2022-11-07T14:25:18,1,39,0,40
2022-11-07T14:34:47,1,39,0,40
2022-11-07T14:44:07,1,39,0,40
2022-11-07T14:53:26,1,39,0,40
2022-11-07T15:02:44,1,39,0,40
2022-11-07T15:12:04,1,39,0,40
2022-11-07T15:21:34,1,39,0,40
2022-11-07T15:30:53,1,39,0,40
2022-11-07T15:40:12,1,39,0,40
2022-11-07T15:49:29,1,39,0,40
2022-11-07T15:58:58,1,39,0,40
2022-11-07T16:08:17,1,39,0,40
2022-11-07T16:17:35,1,39,0,40
2022-11-07T16:26:53,1,39,0,40
2022-11-07T16:36:21,1,39,0,40
2022-11-07T16:45:39,1,39,0,40
2022-11-07T16:54:57,1,39,0,40
2022-11-07T17:04:16,1,39,0,40
2022-11-07T17:13:39,1,39,0,40
2022-11-07T17:23:09,1,39,0,40
2022-11-07T17:32:26,1,39,0,40
2022-11-07T17:41:44,1,39,0,40
2022-11-07T17:51:01,1,39,0,40
2022-11-07T18:00:22,1,39,0,40
